amc,folio,pan,scheme,advisor,rta,amfi,date,description,amount,units,nav,balance,type,dividend
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Mar-2019,Purchase - SIP,5000.0,168.957,29.5934,12479.283,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Mar-2019,Redemption,-73860.84,-2495.857,29.5934,9983.426,REDEMPTION,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Apr-2019,Purchase - SIP,5000.0,167.113,29.9199,10150.539,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-May-2019,Purchase - SIP,5000.0,166.726,29.9893,10317.266,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-May-2019,STT TAX,2.5,0.0,,10317.266,STT_TAX,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-May-2019,Dividend Paid,5158.63,0.0,,10317.266,DIVIDEND_PAYOUT,5158.63
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Jun-2019,Purchase - SIP,5000.0,162.646,30.7415,10479.912,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Jul-2019,Purchase - SIP,5000.0,159.094,31.428,10639.006,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-Aug-2019,Purchase - SIP,5000.0,155.346,32.1862,10794.352,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Sep-2019,Purchase - SIP,5000.0,152.822,32.7178,10947.174,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Sep-2019,Dividend Paid,5473.59,0.0,,10947.174,DIVIDEND_PAYOUT,5473.59
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Oct-2019,Purchase - SIP,5000.0,149.286,33.4928,11096.46,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Nov-2019,Purchase - SIP,5000.0,147.969,33.7909,11244.429,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Nov-2019,STT TAX,2.5,0.0,,11244.429,STT_TAX,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Nov-2019,Dividend Paid,5622.21,0.0,,11244.429,DIVIDEND_PAYOUT,5622.21
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Dec-2019,Purchase - SIP,5000.0,147.34,33.9352,11391.769,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Jan-2020,Purchase - SIP,5000.0,143.619,34.8144,11535.387,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Feb-2020,Purchase - SIP,5000.0,145.409,34.3857,11680.797,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Mar-2020,Purchase - SIP,5000.0,146.096,34.2241,11826.893,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Apr-2020,Purchase - SIP,5000.0,147.214,33.9642,11974.107,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Apr-2020,STAMP DUTY,2.5,0.0,,11974.107,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-May-2020,Purchase - SIP,5000.0,149.775,33.3834,12123.882,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,31-May-2020,Purchase - SIP,5000.0,148.107,33.7593,12271.989,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Jun-2020,Purchase - SIP,5000.0,147.937,33.7981,12419.926,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Jul-2020,Purchase - SIP,5000.0,146.101,34.223,12566.027,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Aug-2020,Purchase - SIP,5000.0,144.555,34.589,12710.582,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Aug-2020,STT TAX,2.5,0.0,,12710.582,STT_TAX,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Sep-2020,Purchase - SIP,5000.0,141.753,35.2725,12852.335,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Oct-2020,Purchase - SIP,5000.0,138.294,36.1548,12990.629,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Nov-2020,Purchase - SIP,5000.0,134.505,37.1733,13125.135,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Dec-2020,Purchase - SIP,5000.0,133.331,37.5007,13258.465,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Jan-2021,Purchase - SIP,5000.0,135.723,36.8397,13394.188,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Feb-2021,Purchase - SIP,5000.0,136.389,36.6599,13530.577,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Mar-2021,Purchase - SIP,5000.0,134.626,37.1399,13665.203,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Apr-2021,Purchase - SIP,5000.0,136.105,36.7363,13801.308,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-May-2021,Purchase - SIP,5000.0,137.228,36.4358,13938.536,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Jun-2021,Purchase - SIP,5000.0,139.102,35.9449,14077.638,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Jul-2021,Purchase - SIP,5000.0,136.469,36.6384,14214.107,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Aug-2021,Purchase - SIP,5000.0,138.171,36.1869,14352.278,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Sep-2021,Purchase - SIP,5000.0,139.096,35.9463,14491.374,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Oct-2021,Purchase - SIP,5000.0,140.802,35.5108,14632.177,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Nov-2021,Purchase - SIP,5000.0,139.88,35.745,14772.056,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Dec-2021,Purchase - SIP,5000.0,141.139,35.426,14913.195,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Jan-2022,Purchase - SIP,5000.0,140.754,35.523,15053.949,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Jan-2022,Redemption,-106952.44,-3010.79,35.523,12043.159,REDEMPTION,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Feb-2022,Purchase - SIP,5000.0,142.64,35.0532,12185.8,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Mar-2022,Purchase - SIP,5000.0,141.212,35.4076,12327.012,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Apr-2022,Purchase - SIP,5000.0,142.78,35.019,12469.792,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Apr-2022,STAMP DUTY,2.5,0.0,,12469.792,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-May-2022,Purchase - SIP,5000.0,138.892,35.9992,12608.684,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Jun-2022,Purchase - SIP,5000.0,134.922,37.0586,12743.605,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Jul-2022,Purchase - SIP,5000.0,133.173,37.5451,12876.778,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Aug-2022,Purchase - SIP,5000.0,130.25,38.3876,13007.029,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Sep-2022,Purchase - SIP,5000.0,126.871,39.4101,13133.9,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Sep-2022,STAMP DUTY,2.5,0.0,,13133.9,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Oct-2022,Purchase - SIP,5000.0,127.013,39.3661,13260.913,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Nov-2022,Purchase - SIP,5000.0,129.365,38.6504,13390.277,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Nov-2022,STAMP DUTY,2.5,0.0,,13390.277,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Dec-2022,Purchase - SIP,5000.0,127.012,39.3663,13517.29,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,16-Jan-2023,Purchase - SIP,5000.0,129.332,38.6601,13646.622,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Feb-2023,Purchase - SIP,5000.0,129.426,38.632,13776.048,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Mar-2023,Purchase - SIP,5000.0,130.406,38.3418,13906.454,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,16-Apr-2023,Purchase - SIP,5000.0,127.439,39.2345,14033.893,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,16-May-2023,Purchase - SIP,5000.0,124.079,40.297,14157.972,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Jun-2023,Purchase - SIP,5000.0,123.492,40.4883,14281.464,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Jun-2023,Dividend Paid,7140.73,0.0,,14281.464,DIVIDEND_PAYOUT,7140.73
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Jul-2023,Purchase - SIP,5000.0,125.376,39.8799,14406.841,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Aug-2023,Purchase - SIP,5000.0,125.392,39.8749,14532.233,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Sep-2023,Purchase - SIP,5000.0,124.462,40.1728,14656.695,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Oct-2023,Purchase - SIP,5000.0,123.864,40.3669,14780.559,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Nov-2023,Purchase - SIP,5000.0,120.512,41.4897,14901.071,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Dec-2023,Purchase - SIP,5000.0,121.772,41.0602,15022.843,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,11-Jan-2024,Purchase - SIP,5000.0,120.005,41.6651,15142.848,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-Feb-2024,Purchase - SIP,5000.0,121.863,41.0296,15264.711,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,11-Mar-2024,Purchase - SIP,5000.0,119.207,41.944,15383.918,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-Apr-2024,Purchase - SIP,5000.0,119.348,41.8941,15503.266,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-May-2024,Purchase - SIP,5000.0,119.883,41.7072,15623.15,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-May-2024,STT TAX,2.5,0.0,,15623.15,STT_TAX,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Jun-2024,Purchase - SIP,5000.0,117.74,42.4663,15740.89,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Jul-2024,Purchase - SIP,5000.0,114.688,43.5964,15855.578,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Aug-2024,Purchase - SIP,5000.0,112.735,44.3516,15968.314,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Sep-2024,Purchase - SIP,5000.0,110.357,45.3076,16078.671,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Sep-2024,STAMP DUTY,2.5,0.0,,16078.671,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Oct-2024,Purchase - SIP,5000.0,109.63,45.6079,16188.301,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Nov-2024,Purchase - SIP,5000.0,108.79,45.9602,16297.09,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Nov-2024,Dividend Paid,8148.55,0.0,,16297.09,DIVIDEND_PAYOUT,8148.55
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Dec-2024,Purchase - SIP,5000.0,110.946,45.0669,16408.037,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-Jan-2025,Purchase - SIP,5000.0,110.176,45.3818,16518.213,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Feb-2025,Purchase - SIP,5000.0,107.203,46.6403,16625.416,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Feb-2025,Dividend Paid,8312.71,0.0,,16625.416,DIVIDEND_PAYOUT,8312.71
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Mar-2025,Purchase - SIP,5000.0,106.521,46.939,16731.938,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Mar-2025,STAMP DUTY,2.5,0.0,,16731.938,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-Apr-2025,Purchase - SIP,5000.0,107.223,46.6316,16839.161,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-May-2025,Purchase - SIP,5000.0,105.749,47.2817,16944.91,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Jun-2025,Purchase - SIP,5000.0,106.44,46.9749,17051.35,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Jun-2025,STT TAX,2.5,0.0,,17051.35,STT_TAX,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Jul-2025,Purchase - SIP,5000.0,104.677,47.7661,17156.027,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Jul-2025,STT TAX,2.5,0.0,,17156.027,STT_TAX,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Aug-2025,Purchase - SIP,5000.0,103.12,48.4873,17259.146,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Sep-2025,Purchase - SIP,5000.0,101.44,49.2903,17360.586,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Oct-2025,Purchase - SIP,5000.0,98.651,50.684,17459.237,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Nov-2025,Purchase - SIP,5000.0,98.669,50.6747,17557.905,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Nov-2025,STAMP DUTY,2.5,0.0,,17557.905,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Dec-2025,Purchase - SIP,5000.0,96.612,51.7532,17654.518,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,31-Dec-2025,Purchase - SIP,5000.0,94.332,53.0043,17748.85,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Jan-2026,Purchase - SIP,5000.0,92.19,54.236,17841.039,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Mar-2026,Purchase - SIP,5000.0,92.443,54.0875,17933.482,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,31-Mar-2026,Purchase - SIP,5000.0,91.674,54.5414,18025.156,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Apr-2026,Purchase - SIP,5000.0,89.177,56.0681,18114.333,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-May-2026,Purchase - SIP,5000.0,89.159,56.0794,18203.492,PURCHASE_SIP,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-May-2026,STAMP DUTY,2.5,0.0,,18203.492,STAMP_DUTY,
Parag Parikh Mutual Fund,DDDD9991,DDDDD4444D,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Jun-2026,Purchase - SIP,5000.0,86.86,57.5641,18290.352,PURCHASE_SIP,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,28-Oct-2010,Purchase - SIP,5000.0,244.759,20.4282,244.759,PURCHASE_SIP,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,27-Nov-2010,Purchase - SIP,5000.0,238.46,20.9679,483.219,PURCHASE_SIP,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,27-Dec-2010,Purchase - SIP,5000.0,241.316,20.7198,724.535,PURCHASE_SIP,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,26-Jan-2011,Purchase - SIP,5000.0,239.859,20.8456,964.394,PURCHASE_SIP,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,25-Feb-2011,Purchase - SIP,5000.0,239.852,20.8462,1204.246,PURCHASE_SIP,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,25-Feb-2011,STT TAX,2.5,0.0,,1204.246,STT_TAX,
SBI Mutual Fund,DDDD9992,DDDDD4444D,SBI Liquid Fund Direct Growth,DIRECT,CAMS,119598,27-Mar-2011,Purchase - SIP,5000.0,235.385,21.2418,1439.632,PURCHASE_SIP,
